Año;Mes;Código;Descripción;Rep.;Reg. I;Reg. II;Reg. III;Reg. IV;Reg. V;Reg. VI;Reg. VII;Reg. VIII
2024;Octubre;119101;Sopas instantáneas;100.31;97.33;100.13;99.27;103.37;105.02;99.30;98.84;99.51
2024;Octubre;119201;Alimentos para bebé;103.35;104.31;104.32;103.28;99.07;104.71;104.57;103.36;104.28
2024;Octubre;119301;Sal;101.77;98.50;99.95;100.71;100.41;105.83;101.19;99.54;111.21
2024;Octubre;119302;Consomé;99.66;99.91;100.61;98.45;100.79;98.93;100.26;97.67;99.89
2024;Octubre;119303;Sazonadores y ablandadores;99.53;97.81;99.29;98.42;103.52;99.17;98.28;93.59;100.31
2024;Octubre;119304;Salsa de tomate;101.36;101.55;102.05;102.23;100.69;102.60;101.81;101.68;99.27
2024;Octubre;119305;Salsa tipo Kétchup;103.08;102.11;105.72;106.60;103.59;104.65;102.64;101.32;100.08
2024;Octubre;119306;Mayonesa;99.91;95.67;100.44;101.33;100.48;101.18;99.70;104.77;99.13
2024;Octubre;119401;Chiles secos enteros y molidos;113.36;102.56;114.93;110.81;113.93;112.06;114.70;113.61;112.81
2024;Octubre;119901;Bases para sopas;100.33;99.52;100.25;101.37;103.87;99.52;102.08;95.44;102.23
2024;Octubre;119902;Suplementos nutricionales;99.64;101.51;98.76;98.54;100.82;102.12;99.47;98.81;101.59
2024;Octubre;119903;Snacks (excluye papalinas, plataninas, yucas, malangas, etc);100.59;105.78;103.65;98.86;100.40;99.85;100.37;97.25;100.35
2024;Octubre;119904;Hojas para tamales;102.17;102.36;100.00;102.40;96.02;97.68;105.11;94.76;114.08
2024;Octubre;121001;Jugos de frutas líquidos;103.55;105.71;102.02;105.76;102.56;101.24;102.46;104.30;104.19
2024;Octubre;121002;Jugos de frutas en polvo;102.00;97.03;103.21;100.68;105.80;100.47;104.24;98.92;108.15
2024;Octubre;122001;Café molido;100.62;101.20;101.45;99.18;99.16;98.06;102.80;96.30;106.89
2024;Octubre;122002;Café instantáneo;101.70;98.03;108.12;102.43;101.32;100.98;103.12;103.24;100.35
2024;Octubre;123001;Té de frutas y medicinales;101.32;94.76;100.61;105.98;104.02;100.86;104.08;108.89;95.39
2024;Octubre;125001;Agua purificada;103.93;104.75;102.63;102.03;108.76;100.68;107.03;104.51;102.40
2024;Octubre;126001;Gaseosas;102.54;103.23;103.40;102.76;103.90;103.06;101.78;99.49;102.88
2024;Octubre;129001;Bebidas hidratantes y energizantes;105.79;112.41;108.84;104.81;103.34;105.92;105.46;108.54;103.35
2024;Octubre;130001;Servicio de molienda de maíz;100.91;101.68;99.93;100.00;110.46;98.26;101.01;95.42;102.35
2024;Octubre;2;BEBIDAS ALCOHÓLICAS, TABACO Y NARCÓTICOS;99.94;99.91;101.26;101.71;102.77;99.59;99.26;97.89;100.81
2024;Octubre;211001;Aguardiente;103.91;103.15;110.93;107.45;103.50;100.87;103.85;105.75;100.66
2024;Octubre;211002;Whisky;95.07;95.41;;94.00;133.01;;;89.20;
2024;Octubre;213001;Cerveza (todo tipo);99.74;99.61;99.80;100.93;102.14;100.98;97.70;96.47;102.17
2024;Octubre;230101;Cigarros;100.92;103.80;105.43;105.67;98.58;96.02;102.91;103.83;98.11
2024;Octubre;3;ROPA Y CALZADO;101.23;101.49;100.20;101.33;101.30;101.08;101.24;101.32;102.50
2024;Octubre;311001;Tela para ropa uso diario;101.84;100.12;100.04;97.02;99.25;99.07;101.53;101.79;109.52
2024;Octubre;312101;Chumpas para hombres (mayores de 12 años);100.33;101.49;101.79;100.15;100.00;101.72;102.99;97.57;100.00
2024;Octubre;312102;Suéteres de algodón para hombres (mayores de 12 años);101.33;100.00;100.00;100.00;100.00;100.00;100.00;104.26;100.00
2024;Octubre;312103;Camisas con botones para hombres (mayores de 12 años);100.83;98.50;101.26;103.27;102.49;101.34;99.43;97.38;101.39
2024;Octubre;312104;Camisas tipo Polo para hombres (mayores de 12 años);101.66;100.56;100.49;100.69;99.68;100.55;99.56;100.00;109.49
2024;Octubre;312105;Playeras para hombres (mayores de 12 años);103.63;103.42;99.12;102.07;101.73;102.48;102.54;105.26;112.40
2024;Octubre;312106;Pantalones de vestir para hombres (mayores de 12 años);102.68;99.04;102.33;100.00;100.00;97.67;100.00;99.13;125.37
2024;Octubre;312107;Pantalones de lona para hombres (mayores de 12 años);101.18;102.34;100.18;101.75;103.18;99.79;100.25;102.63;100.13
2024;Octubre;312108;Pantalones largos deportivo para hombres (mayores a 12 años);98.46;99.32;100.00;100.00;100.00;101.18;91.55;99.37;100.00
2024;Octubre;312109;Pantalonetas deportivas para hombres (mayores de 12 años);100.30;101.84;100.00;100.00;100.00;100.00;100.00;100.00;100.73
2024;Octubre;312110;Trajes formales (incluye los trajes formales tradicionales)para hombres (mayores de 12 años);102.46;101.84;101.74;102.54;99.00;101.19;104.73;103.27;99.54
2024;Octubre;312111;Calzoncillos para hombres (mayores de 12 años);102.54;99.26;100.03;102.84;103.62;101.72;100.34;107.74;104.56
2024;Octubre;312112;Calcetines para hombres (mayores de 12 años);102.03;100.96;100.47;100.74;98.28;103.14;101.73;105.91;105.75
2024;Octubre;312201;Chumpas y chaquetas para niños (mayores de 2 y menores de 12 años);99.85;100.26;100.00;100.00;100.00;100.00;100.00;99.34;100.00
2024;Octubre;312202;Camisas de vestir para niños (mayores de 2 y menores de 12 años);102.52;100.49;101.98;101.56;106.83;100.80;100.71;104.57;101.57
2024;Octubre;312203;Playeras para niños (mayores de 2 y menores de 12 años);100.46;99.93;101.49;100.70;101.51;102.65;97.25;99.87;100.64
2024;Octubre;312204;Pantalones de vestir para niños (mayores de 2 y menores de 12 años);100.08;99.52;100.13;100.00;100.00;100.00;100.00;100.66;100.00
2024;Octubre;312205;Pantalones de lona para niños (mayores de 2 y menores de 12 años);101.00;101.05;100.06;97.67;101.91;101.98;100.92;102.39;102.60
2024;Octubre;312206;Trajes formales incluye trajes formales tradicionales para niños (mayores de 2 y menores de 12 años);100.75;100.08;100.00;100.00;100.00;106.27;100.00;100.27;101.08
2024;Octubre;312207;Calzoncillos para niños (mayores de 2 y menores de 12 años);100.78;93.19;100.15;100.80;100.00;104.88;102.94;103.54;100.18
2024;Octubre;312208;Calcetines para niños (mayores de 2 y menores de 12 años);101.43;100.29;99.84;99.90;100.00;100.41;99.41;114.64;96.29
2024;Octubre;312301;Suéteres, mañaneras para mujeres (mayores de 12 años);101.36;100.34;99.97;100.00;103.99;99.08;98.36;104.58;100.00
2024;Octubre;312302;Blusas formales para mujeres (mayores de 12 años);100.68;101.55;99.93;99.79;99.42;99.30;101.84;106.72;98.31
2024;Octubre;312303;Blusas casuales para mujeres (mayores de 12 años);102.09;111.29;100.02;100.00;100.12;108.31;98.38;99.15;102.13
2024;Octubre;312304;Pantalones de vestir de tela para mujeres (mayores de 12 años);100.46;99.95;100.01;103.09;102.70;98.23;100.27;101.64;98.42
2024;Octubre;312305;Pantalones de lona para mujeres (mayores de 12 años);99.31;98.84;100.34;97.88;98.76;97.70;101.03;100.96;101.07
2024;Octubre;312306;Vestidos formales y casuales para mujeres (mayores de 12 años);102.86;109.12;100.14;103.24;99.94;101.98;101.69;102.70;103.67
2024;Octubre;312307;Vestidos de fiesta para mujeres (mayores de 12 años);100.73;104.35;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Octubre;312308;Faldas formales y casuales para mujeres (mayores de 12 años);102.92;99.88;99.95;101.33;100.61;104.52;99.26;95.66;111.69
2024;Octubre;312309;Traje tradicional para mujeres (mayores de 12 años);100.42;106.32;100.00;100.00;100.00;100.00;101.81;100.00;100.00
2024;Octubre;312310;Prenda tradicional para mujeres (mayores de 12 años);102.78;102.44;100.05;100.00;100.00;111.34;105.50;101.23;100.00
2024;Octubre;312311;Calzones para mujeres (mayores de 12 años);101.91;102.02;100.01;100.26;102.45;99.68;102.41;100.40;108.26
2024;Octubre;312312;Sostenes para mujeres (mayores de 12 años);100.84;98.64;100.00;101.07;99.87;103.81;100.76;98.27;103.55
2024;Octubre;312401;Suéteres, mañaneras para niñas (mayores de 2 y menores de 12 años);97.65;96.87;100.00;100.00;100.00;93.28;100.00;96.10;100.00
2024;Octubre;312402;Blusas formales y casuales para niñas (mayores de 2 y menores de 12 años);99.95;102.81;99.87;98.16;100.02;99.22;99.66;99.83;101.09
2024;Octubre;312403;Pantalones de lona para niñas (mayores de 2 y menores de 12 años);100.00;99.27;100.16;99.54;99.83;97.13;94.95;99.96;110.21
2024;Octubre;312404;Traje tradicional para niñas (mayores de 2 y menores de 12 años);100.30;100.00;100.12;100.00;100.00;100.00;101.41;100.00;100.00
2024;Octubre;312405;Prenda tradicional para niñas (mayores de 2 y menores de 12 años);101.85;100.00;100.00;100.00;100.00;100.00;107.00;101.15;100.00
2024;Octubre;312406;Vestidos formales y casuales para niñas (mayores de 2 y menores de 12 años);99.88;97.36;100.00;100.00;100.17;100.00;100.77;100.00;100.00
2024;Octubre;312407;Calzones para niñas (mayores de 2 y menores de 12 años);100.36;97.85;99.67;95.38;100.00;98.92;99.25;105.69;106.03
2024;Octubre;312501;Camisas/blusas para bebés (menores de 2 años);101.43;101.80;104.30;100.00;100.00;98.26;101.86;104.20;100.00
2024;Octubre;312502;Chaquetas, suéteres, abrigos para bebés (menores de 2 años);99.70;101.09;100.00;100.00;100.00;97.40;100.00;100.00;100.00
2024;Octubre;312503;Pantalones para bebés (menores de 2 años);102.68;100.09;100.00;100.00;100.00;100.00;101.86;100.00;122.47
2024;Octubre;312504;Mamelucos y bodys para bebés (menores de 2 años);105.82;105.08;105.53;100.00;102.45;102.78;101.29;110.82;112.50
2024;Octubre;312601;Uniformes escolares en general;102.82;102.97;100.82;101.23;103.18;104.26;103.51;106.47;99.02
2024;Octubre;313101;Cinchos;101.50;100.60;100.36;103.57;101.95;100.71;101.48;101.74;101.19
2024;Octubre;313102;Gorras;99.74;101.93;100.00;100.00;100.00;98.61;101.84;100.00;95.74
2024;Octubre;313201;Hilos;100.01;86.13;100.00;100.00;100.00;102.23;99.87;100.00;100.00
2024;Octubre;314101;Lavado;105.71;102.53;104.37;102.22;101.97;103.84;116.66;119.54;105.32
2024;Octubre;321101;Zapato acordonado para hombre;100.69;101.79;100.00;105.20;100.00;100.00;100.27;100.00;100.00
2024;Octubre;321102;Zapato tipo mocasín para hombre;102.17;102.06;102.39;99.86;103.76;100.53;101.70;103.04;103.35
2024;Octubre;321103;Botas y botines para hombre;103.53;100.23;100.00;109.55;104.36;100.82;94.87;103.28;107.04
2024;Octubre;321104;Tenis (Zapatillas) para hombre;101.39;100.40;98.62;110.24;100.00;99.54;99.77;102.55;100.00
2024;Octubre;321105;Sandalias (chanclas, caites, pantuflas) para hombre;99.48;99.83;100.00;100.00;99.96;100.00;100.30;100.00;97.36
2024;Octubre;321201;Zapatos casuales para mujer;103.74;101.73;105.74;99.35;107.94;101.68;106.44;103.08;102.69
2024;Octubre;321202;Zapatos de tacón alto y bajo para mujer;101.30;101.58;100.00;100.49;106.54;96.91;103.35;101.30;100.12
2024;Octubre;321203;Sandalias con o sin tacón para mujer;99.89;97.63;99.79;100.00;103.88;99.33;98.89;100.00;99.79
2024;Octubre;321204;Botas o botines con y sin tacón para mujer;100.74;99.28;99.96;96.36;100.00;100.85;103.58;102.82;101.24
2024;Octubre;321205;Chanclas, caites, pantuflas para mujer;101.60;103.34;100.00;100.00;100.00;106.63;106.76;100.00;102.45
2024;Octubre;321206;Tenis (Zapatillas) para mujer;100.60;103.03;98.48;97.52;99.07;102.30;101.23;101.62;100.00
2024;Octubre;321301;Zapatos casuales (incluye sandalias, chanclas, caites y pantuflas) para niños (menores a 13 años);100.30;103.41;100.00;100.00;100.00;100.00;100.49;100.00;100.05
2024;Octubre;321302;Zapatos escolares para niños (menores a 13 años);101.11;99.83;99.91;100.87;108.29;100.49;100.17;104.28;96.34
2024;Octubre;321303;Tenis (Zapatillas) para niños (menores a 13 años);98.84;100.00;100.00;86.60;100.00;100.00;103.00;100.00;100.00
2024;Octubre;4;VIVIENDA, AGUA, ELECTRICIDAD, GAS Y OTROS;97.95;99.34;97.35;95.73;94.28;98.19;96.39;102.04;94.85
2024;Octubre;411101;Alquiler de vivienda;101.28;101.60;100.22;100.96;100.41;101.47;102.66;100.11;101.52
2024;Octubre;431101;Pintura (de agua o aceite);101.54;101.03;100.61;97.79;104.35;102.55;100.55;101.35;103.16
2024;Octubre;431102;Cemento;100.49;99.92;100.04;99.95;101.95;100.67;100.80;100.92;99.48
2024;Octubre;431103;Cal;99.98;99.84;100.20;101.43;100.00;96.96;99.59;100.00;100.00
2024;Octubre;431104;Block;101.27;101.30;100.94;100.71;100.00;102.74;102.08;101.63;102.00
2024;Octubre;431105;Otros productos y materiales para reparación y mantenimiento;97.65;97.25;97.19;93.57;96.13;102.81;95.48;99.95;98.44
2024;Octubre;431106;Artículos de plomería;99.45;97.99;100.65;100.37;98.22;99.85;97.08;100.91;99.94
2024;Octubre;431107;Madera;101.57;131.59;100.00;100.00;102.60;100.00;99.64;103.09;100.20
2024;Octubre;431108;Pisos;99.04;91.24;103.02;103.03;98.63;97.64;98.52;100.00;98.33
2024;Octubre;431109;Puertas y ventanas;99.93;99.43;100.58;100.00;102.08;96.11;100.17;100.00;100.50
2024;Octubre;432101;Servicios de mantenimiento y reparación de viviendas;104.19;107.50;102.21;99.51;101.36;103.88;115.14;106.27;104.38
2024;Octubre;432102;Servicio de vigilancia residencial;100.03;100.02;;100.00;104.56;100.00;100.00;;
2024;Octubre;441101;Pago por consumo de agua;102.97;98.58;100.00;100.08;100.00;100.00;100.00;100.00;120.34
2024;Octubre;441201;Compra de agua para el hogar por otros medios (no agua para beber);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Octubre;442001;Pago por servicio de recolección de basura;115.88;114.89;100.00;100.00;100.00;154.73;102.74;100.00;101.98
2024;Octubre;451001;Consumo de energía eléctrica;87.23;95.45;82.25;87.93;87.03;86.32;87.31;86.24;83.36
2024;Octubre;452201;Gas en contenedores;89.94;91.31;95.65;88.36;84.68;88.49;94.11;94.76;85.71
2024;Octubre;454101;Carbón;104.12;110.08;111.16;99.94;100.68;101.97;101.56;105.96;98.89
2024;Octubre;454201;Leña;104.66;101.07;103.85;106.60;100.23;112.36;99.43;109.95;98.19
2024;Octubre;454202;Ocote;99.89;102.11;101.87;100.00;99.45;95.89;99.61;100.00;99.93
2024;Octubre;5;MOBILIARIO, EQUIPO Y MANTENIMIENTO DEL HOGAR;101.07;100.55;101.66;100.23;100.38;100.71;100.62;103.82;99.25
2024;Octubre;511101;Muebles de sala;101.42;99.44;101.15;99.98;97.73;102.51;101.48;103.53;104.36
2024;Octubre;511102;Muebles de comedor;97.51;99.24;99.95;95.93;96.96;97.82;96.92;93.98;97.69
2024;Octubre;511103;Muebles de cocina;101.24;101.01;102.54;97.89;101.52;104.98;98.87;102.90;102.35
2024;Octubre;511104;Muebles de dormitorio;101.59;103.07;101.81;101.65;97.80;102.84;100.50;101.00;103.56
2024;Octubre;511401;Espejos;102.26;114.95;100.00;96.22;100.00;98.08;99.55;100.00;100.00
2024;Octubre;521101;Cortinas;99.92;99.91;97.99;101.59;100.13;99.60;100.48;100.00;100.00
2024;Octubre;521201;Ropa de cama;101.62;105.24;101.32;100.04;100.98;99.87;101.40;101.64;103.82
2024;Octubre;521202;Hamacas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Octubre;521301;Manteles;100.99;99.87;97.76;102.19;100.00;100.00;104.46;100.00;101.42
2024;Octubre;521302;Toallas de tela;99.52;101.26;100.00;99.00;100.00;100.00;96.45;100.00;100.00
2024;Octubre;531101;Refrigeradores y refrigeradores de temperatura dual;99.05;101.45;99.79;95.06;106.79;94.61;98.30;102.42;94.77
2024;Octubre;531102;Estufas;100.63;101.56;106.31;97.61;100.01;98.70;97.20;104.92;99.32
2024;Octubre;531103;Hornos pequeños;99.32;94.37;98.73;98.85;99.70;98.36;94.20;99.97;110.23
2024;Octubre;531201;Lavadoras;97.64;98.07;102.47;101.90;91.86;98.00;98.14;107.59;90.89
2024;Octubre;532101;Licuadoras;101.11;102.27;105.56;106.65;95.16;100.30;99.74;99.79;100.32
2024;Octubre;532901;Ventiladores;102.37;100.40;104.53;100.00;99.75;99.79;101.56;111.43;106.74
2024;Octubre;540101;Vajillas;101.81;101.43;100.09;106.06;101.80;103.62;100.17;102.92;99.53
2024;Octubre;540301;Ollas y cacerolas;117.69;100.76;100.35;100.86;110.47;102.02;105.66;196.86;101.75
2024;Octubre;540302;Sartenes;103.44;102.01;105.31;103.14;107.59;102.39;104.13;101.43;102.27
2024;Octubre;540303;Ollas a presión;100.44;98.96;97.42;97.31;101.99;102.52;100.33;97.40;105.43
2024;Octubre;540304;Vasos y tazas de  plástico y melamina;101.02;105.64;99.97;99.94;100.00;100.00;107.20;100.00;100.00
2024;Octubre;551001;Herramienta eléctrica;99.68;97.14;100.00;98.91;100.00;100.00;100.61;100.00;100.00
2024;Octubre;552101;Herramientas no motorizadas;101.03;100.39;101.41;99.82;101.31;98.04;100.39;102.83;101.39
2024;Octubre;552201;Bombillas;99.30;101.17;98.34;99.59;99.97;107.35;102.31;96.35;95.25
2024;Octubre;561101;Detergente en polvo o líquido;101.64;100.37;101.00;103.30;96.34;106.21;100.27;106.75;98.53
2024;Octubre;561102;Jabón para ropa;101.31;96.96;103.91;100.48;102.49;100.81;102.92;99.75;99.21
2024;Octubre;561103;Desinfectante;96.60;94.55;99.81;99.78;97.41;98.81;92.62;98.83;92.19
2024;Octubre;561104;Cloro;100.09;97.61;101.57;96.54;105.48;101.76;100.20;98.44;99.13
2024;Octubre;561105;Jabón para trastos en crema, líquido, trozo y polvo;99.29;103.18;98.12;97.11;102.01;98.44;100.38;101.63;92.45
2024;Octubre;561106;Suavizantes de ropa;100.68;99.91;97.82;100.23;100.67;102.44;98.27;102.08;103.42
2024;Octubre;561107;Escobas;101.14;98.87;99.29;102.86;102.63;98.12;102.38;102.16;101.57
2024;Octubre;561108;Esponjas;104.47;101.84;121.46;101.70;101.31;106.04;104.16;102.11;105.22
2024;Octubre;561901;Aromatizante ambiental;100.05;102.12;102.70;103.06;92.89;97.04;101.68;89.52;107.39
2024;Octubre;561902;Insecticidas, pesticidas, fungicidas;101.69;107.29;100.68;100.82;100.69;99.33;108.02;92.64;102.59
2024;Octubre;561903;Papel de cocina;100.99;103.33;96.88;99.93;103.12;91.56;102.55;98.66;109.10
2024;Octubre;561904;Papel aluminio;100.17;98.42;101.92;95.38;99.89;107.46;102.57;105.49;98.41
2024;Octubre;561905;Veladoras;99.76;101.78;97.17;99.93;102.48;100.64;98.38;100.00;101.62
2024;Octubre;561906;Velas y candelas;96.49;100.06;99.88;85.74;100.00;96.11;99.87;92.51;97.55
2024;Octubre;561907;Fósforos y/o cerillos;95.64;97.51;100.00;89.07;86.09;99.08;98.55;100.00;99.18
2024;Octubre;561908;Lazos y cordeles para tender ropa;77.05;79.56;99.85;100.15;100.00;38.58;45.98;100.00;27.98
2024;Octubre;562101;Servicio para el hogar;102.53;102.50;105.82;103.79;100.54;100.59;105.43;102.17;101.25
2024;Octubre;6;SALUD;101.54;101.57;101.22;101.93;101.27;101.00;101.11;104.02;101.00
2024;Octubre;611101;Acetaminofén (Paracetamol);101.11;107.60;99.75;102.59;101.25;100.14;99.70;99.14;101.46
2024;Octubre;611102;Diclofenaco;98.20;99.60;100.00;100.00;100.09;100.01;99.81;100.54;83.42
2024;Octubre;611103;Ibuprofeno;101.62;102.14;100.00;100.03;105.41;100.38;99.19;99.93;106.00
2024;Octubre;611104;Ambroxol y Bromhexina;101.00;103.13;101.37;101.12;99.86;102.69;97.63;103.19;101.68
2024;Octubre;611105;Dextrometorfano y/o guaifenesina;102.04;105.41;100.00;105.38;100.00;103.21;103.19;100.00;100.56
2024;Octubre;611106;Losartán;101.17;105.19;100.00;101.30;100.00;99.98;100.25;99.93;101.87
2024;Octubre;611107;Irbesartán;96.95;86.43;100.00;100.33;100.00;100.00;100.91;99.98;90.47
2024;Octubre;611108;Valsartán;98.57;94.82;103.48;100.99;100.00;100.00;96.61;;100.00
2024;Octubre;611109;Enalapril;98.69;96.33;99.01;100.38;100.09;99.17;95.48;100.12;104.43
2024;Octubre;611110;Medicamentos para la diabetes;100.57;101.02;99.84;99.01;99.42;103.32;98.35;99.83;103.50
2024;Octubre;611111;Medicamentos neurológicos o neurofármacos;100.23;101.91;100.00;100.26;100.00;98.34;100.11;100.49;99.17
2024;Octubre;611112;Medicamentos oftalmológicos;104.65;102.02;107.69;109.96;102.01;100.22;99.76;109.48;104.03
2024;Octubre;611113;Medicamentos dermatológicos;101.91;106.19;106.51;103.95;99.97;100.00;101.31;101.09;100.76
2024;Octubre;611114;Vitaminas, multivitamínicos y minerales;103.84;106.31;103.07;102.82;101.55;101.38;101.80;113.65;102.13
2024;Octubre;611115;Medicamentos para huesos y articulaciones;102.42;104.55;100.00;110.49;99.99;92.82;96.12;100.00;102.80
2024;Octubre;611116;Medicamentos relajantes musculares;102.73;100.54;103.89;106.13;100.00;101.30;104.22;105.28;101.91
2024;Octubre;611117;Medicamentos gastrointestinales;103.06;96.55;102.80;103.74;100.80;106.29;115.51;104.67;99.51
